City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
474,Panguna,-6.3164,155.4848,69.85,91,100,1.23,PG,light rain,2022-02-12 07:35:10
475,Vega De Alatorre,20.0333,-96.6333,66.99,88,52,2.35,MX,broken clouds,2022-02-12 07:35:10
476,Yershov,51.3513,48.2766,26.37,93,9,10.71,RU,clear sky,2022-02-12 07:35:11
477,Talakan,50.3167,130.3667,9.43,93,100,7.7,RU,overcast clouds,2022-02-12 07:35:11
478,Horsham,51.064,-0.3272,43.65,79,75,8.05,GB,broken clouds,2022-02-12 07:35:12
479,Lucea,18.451,-78.1736,73.26,80,2,3.27,JM,clear sky,2022-02-12 07:35:12
480,Comodoro Rivadavia,-45.8667,-67.5,66.06,30,0,6.91,AR,clear sky,2022-02-12 07:35:12
481,Biak,-0.9131,122.8766,77.14,85,100,3.67,ID,overcast clouds,2022-02-12 07:35:13
482,Oskarshamn,57.2645,16.4484,33.98,76,26,15.03,SE,scattered clouds,2022-02-12 07:35:13
483,Suoyarvi,62.0833,32.35,13.28,94,57,7.72,RU,broken clouds,2022-02-12 07:35:14
484,Bathsheba,13.2167,-59.5167,77.61,69,75,16.11,BB,broken clouds,2022-02-12 07:35:14
485,Bristol,41.8334,-71.1662,49.78,81,0,9.22,US,clear sky,2022-02-12 07:35:01
486,Kirando,-7.4167,30.6,70.5,88,100,5.17,TZ,light rain,2022-02-12 07:35:15
487,Mekhe,15.1097,-16.6218,72.16,15,47,12.77,SN,scattered clouds,2022-02-12 07:35:15
488,Vachi,42.072,47.2151,40.5,25,0,2.42,RU,clear sky,2022-02-12 07:35:15
489,Camp Verde,34.5636,-111.8543,57.63,25,0,6.73,US,clear sky,2022-02-12 07:35:16
490,Xinzhi,36.4989,111.7047,44.31,45,100,3.69,CN,overcast clouds,2022-02-12 07:35:16
491,Diamond Harbour,22.1917,88.1847,75.18,24,6,9.13,IN,clear sky,2022-02-12 07:35:17
492,Talaya,61.3833,152.75,-33.34,98,86,1.45,RU,overcast clouds,2022-02-12 07:35:17
493,Guarapuava,-25.3953,-51.4581,55.78,99,12,3.0,BR,few clouds,2022-02-12 07:35:17
494,Marawi,7.9986,124.2928,73.65,79,98,5.68,PH,overcast clouds,2022-02-12 07:35:18
495,Kavaratti,10.5669,72.642,80.74,72,10,7.94,IN,clear sky,2022-02-12 07:35:18
496,Uwajima,33.2238,132.56,53.56,67,19,2.48,JP,few clouds,2022-02-12 07:35:19
497,Athabasca,54.7169,-113.2854,17.29,91,100,3.33,CA,overcast clouds,2022-02-12 07:35:19
498,Destin,30.3935,-86.4958,54.97,90,0,0.0,US,clear sky,2022-02-12 07:32:53
499,Ondjiva,-17.0667,15.7333,71.64,88,0,6.91,AO,clear sky,2022-02-12 07:35:20
500,Tarauaca,-8.1614,-70.7656,72.25,96,95,2.13,BR,overcast clouds,2022-02-12 07:35:20
501,Haines Junction,60.7522,-137.5108,19.35,86,100,2.3,CA,overcast clouds,2022-02-12 07:35:21
502,Myrtle Beach,33.6891,-78.8867,53.64,60,0,4.61,US,clear sky,2022-02-12 07:31:45
503,West Lafayette,40.4259,-86.9081,29.21,81,100,19.57,US,overcast clouds,2022-02-12 07:35:21
504,Samarai,-10.6167,150.6667,82.31,64,58,14.2,PG,broken clouds,2022-02-12 07:35:22
505,Aba,5.1066,7.3667,74.82,66,45,3.96,NG,scattered clouds,2022-02-12 07:30:51
506,Chadiza,-14.0678,32.4392,68.65,79,100,2.57,ZM,overcast clouds,2022-02-12 07:35:23
507,Bardiyah,31.7561,25.0865,54.91,64,0,7.83,LY,clear sky,2022-02-12 07:35:24
508,Praia Da Vitoria,38.7333,-27.0667,53.85,87,20,7.05,PT,few clouds,2022-02-12 07:36:24
509,Hambantota,6.1241,81.1185,89.94,66,40,8.05,LK,scattered clouds,2022-02-12 07:36:25
510,Sisimiut,66.9395,-53.6735,25.29,77,100,13.13,GL,overcast clouds,2022-02-12 07:36:25
511,Beloha,-25.1667,45.05,89.06,50,4,13.51,MG,clear sky,2022-02-12 07:36:25
512,Nicoya,10.1483,-85.452,71.73,87,14,2.51,CR,few clouds,2022-02-12 07:36:18
513,Prince George,53.9166,-122.753,34.29,58,0,5.75,CA,clear sky,2022-02-12 07:35:26
514,Sahuaripa,29.05,-109.2333,56.25,26,0,5.3,MX,clear sky,2022-02-12 07:36:26
515,Miraflores,19.2167,-98.8083,54.25,61,18,3.94,MX,few clouds,2022-02-12 07:36:27
516,Northam,51.0333,-4.2167,46.42,77,100,21.32,GB,overcast clouds,2022-02-12 07:36:27
517,Salekhard,66.53,66.6019,-9.76,95,100,5.66,RU,overcast clouds,2022-02-12 07:36:27
518,Nortelandia,-14.4547,-56.8028,70.95,98,100,2.86,BR,overcast clouds,2022-02-12 07:36:28
519,Shaowu,27.3409,117.4831,53.01,89,97,3.09,CN,overcast clouds,2022-02-12 07:36:28
520,Manado,1.487,124.8455,79.57,89,75,1.14,ID,broken clouds,2022-02-12 07:36:29
521,Chato,-2.6378,31.7669,77.02,58,100,5.3,TZ,overcast clouds,2022-02-12 07:36:29
522,Kropotkin,45.4375,40.5756,41.59,73,87,8.3,RU,overcast clouds,2022-02-12 07:36:29
523,Ambilobe,-13.2,49.05,84.85,71,6,3.31,MG,light rain,2022-02-12 07:36:30
524,Ratnagiri,16.9833,73.3,89.24,36,59,8.01,IN,broken clouds,2022-02-12 07:36:30
525,Nurota,40.5614,65.6886,42.89,58,11,7.09,UZ,few clouds,2022-02-12 07:36:31
526,Warrington,53.3925,-2.5802,45.99,77,40,13.8,GB,scattered clouds,2022-02-12 07:36:31
527,Araouane,18.9048,-3.5265,57.58,26,26,10.6,ML,scattered clouds,2022-02-12 07:36:32
528,Ratzeburg,53.7,10.7667,32.32,84,0,4.61,DE,clear sky,2022-02-12 07:36:32
529,Youkounkoun,12.5333,-13.1333,69.64,16,0,6.93,GN,clear sky,2022-02-12 07:36:32
530,Nenjiang,49.1833,125.2167,5.27,88,100,4.05,CN,overcast clouds,2022-02-12 07:36:33
531,Jiaxing,30.7522,120.75,44.62,92,100,5.06,CN,overcast clouds,2022-02-12 07:36:33
532,Kelowna,49.8831,-119.4857,33.15,73,0,0.0,CA,clear sky,2022-02-12 07:36:34
533,Chingirlau,51.095,54.0814,32.85,99,100,20.54,KZ,light snow,2022-02-12 07:36:34
534,Obo,5.3998,26.4869,86.86,15,99,10.18,CF,overcast clouds,2022-02-12 07:36:35
535,Solikamsk,59.6196,56.7729,14.09,91,100,5.93,RU,overcast clouds,2022-02-12 07:36:35
536,Robertson,36.5167,-86.8667,50.05,86,100,3.44,US,overcast clouds,2022-02-12 07:36:36
537,Santa Maria,-29.6842,-53.8069,72.28,63,98,4.05,BR,overcast clouds,2022-02-12 07:36:36
538,Mae Hong Son,19.3003,97.9685,87.94,30,0,4.61,TH,clear sky,2022-02-12 07:36:36
539,Narsaq,60.9167,-46.05,34.02,91,100,11.21,GL,light snow,2022-02-12 07:36:37
540,Guapi,2.5708,-77.8854,73.17,96,93,3.91,CO,overcast clouds,2022-02-12 07:36:37
541,Rovaniemi,66.5,25.7167,2.61,85,0,5.75,FI,clear sky,2022-02-12 07:36:38
542,Andapa,-14.65,49.65,85.44,47,9,3.65,MG,clear sky,2022-02-12 07:36:38
543,Linhares,-19.3911,-40.0722,70.81,97,100,3.42,BR,overcast clouds,2022-02-12 07:36:38
544,Sandwick,60.0,-1.25,44.42,81,40,24.16,GB,scattered clouds,2022-02-12 07:36:39
545,Owando,-0.4819,15.8999,89.1,49,84,3.13,CG,broken clouds,2022-02-12 07:36:39
546,Talmenka,53.8183,83.5677,2.64,88,92,6.55,RU,overcast clouds,2022-02-12 07:36:40
547,Egvekinot,66.3167,-179.1667,-20.56,88,13,8.16,RU,few clouds,2022-02-12 07:36:41
548,Cruz Grande,16.7333,-99.1333,73.78,64,100,3.6,MX,overcast clouds,2022-02-12 07:36:41
549,Tabuny,52.7773,78.7896,6.67,91,8,12.68,RU,clear sky,2022-02-12 07:36:42
550,Baherden,38.4362,57.4316,49.46,58,40,6.2,TM,scattered clouds,2022-02-12 07:36:42
551,Cockburn Town,21.4612,-71.1419,77.25,82,0,22.32,TC,clear sky,2022-02-12 07:36:43
552,Taraclia,45.9,28.6689,41.4,65,94,20.96,MD,light rain,2022-02-12 07:32:25
553,Hailey,43.5196,-114.3153,22.86,80,0,9.22,US,clear sky,2022-02-12 07:36:44
554,Boden,65.8252,21.6886,8.6,97,98,3.67,SE,overcast clouds,2022-02-12 07:37:44
555,At-Bashi,41.1702,75.8106,22.96,77,60,2.15,KG,broken clouds,2022-02-12 07:37:45
556,Schermbeck,51.6833,6.8667,34.11,88,99,6.82,DE,overcast clouds,2022-02-12 07:37:45
557,Rawson,-43.3002,-65.1023,60.21,48,32,13.4,AR,scattered clouds,2022-02-12 07:37:46
558,Ibotirama,-12.1853,-43.2206,69.03,92,83,1.52,BR,broken clouds,2022-02-12 07:37:46
559,Raudeberg,61.9875,5.1352,39.2,95,100,21.59,NO,light rain,2022-02-12 07:37:46
560,Livanatai,38.7167,23.05,49.64,67,93,1.7,GR,overcast clouds,2022-02-12 07:37:47
561,Riberalta,-10.9833,-66.1,73.17,93,100,2.42,BO,overcast clouds,2022-02-12 07:37:47
562,Numan,9.4667,12.0333,75.45,16,61,6.51,NG,broken clouds,2022-02-12 07:37:48
563,Turochak,52.2576,87.1224,17.19,70,1,3.11,RU,clear sky,2022-02-12 07:37:48
564,Esperance,-33.8667,121.9,71.44,75,76,15.77,AU,broken clouds,2022-02-12 07:37:49
565,Tual,-5.6667,132.75,83.57,67,50,3.06,ID,scattered clouds,2022-02-12 07:37:49
566,Amboise,47.4125,0.9827,39.27,77,0,8.05,FR,clear sky,2022-02-12 07:37:49
567,Fairbanks,64.8378,-147.7164,0.99,79,0,0.0,US,clear sky,2022-02-12 07:37:50
568,Nerang,-27.9833,153.3333,77.85,71,9,5.99,AU,clear sky,2022-02-12 07:37:50
569,Pekalongan,-6.8886,109.6753,82.4,76,100,8.34,ID,overcast clouds,2022-02-12 07:37:51
570,Sabang,5.8933,95.3214,81.84,74,63,15.17,ID,broken clouds,2022-02-12 07:37:51
571,Pascagoula,30.3658,-88.5561,48.24,93,100,0.0,US,fog,2022-02-12 07:37:51
572,Olimpia,-20.7372,-48.9147,70.02,96,21,6.51,BR,few clouds,2022-02-12 07:37:52
573,Harare,-17.8294,31.0539,72.18,60,46,4.74,ZW,scattered clouds,2022-02-12 07:37:52
574,Itarema,-2.9248,-39.9167,76.44,86,79,8.01,BR,broken clouds,2022-02-12 07:37:53
575,Urengoy,65.9667,78.3667,-3.33,85,3,10.85,RU,clear sky,2022-02-12 07:37:53
576,Behbahan,30.5959,50.2417,55.36,81,100,12.08,IR,overcast clouds,2022-02-12 07:37:53
577,Ormara,25.2088,64.6357,72.36,51,0,11.65,PK,clear sky,2022-02-12 07:37:54
578,Camopi,3.1655,-52.3158,70.45,100,99,1.59,GF,overcast clouds,2022-02-12 07:37:54
579,Nizwa,22.9333,57.5333,75.36,29,0,5.99,OM,clear sky,2022-02-12 07:37:55
580,Manbij,36.5281,37.9549,52.57,44,0,4.36,SY,clear sky,2022-02-12 07:37:55
581,Paita,-5.0892,-81.1144,71.89,80,100,7.9,PE,overcast clouds,2022-02-12 07:37:55
582,Jabinyanah,35.035,10.9081,48.0,69,100,8.28,TN,overcast clouds,2022-02-12 07:37:55
583,Dublin,37.7021,-121.9358,63.03,69,0,6.91,US,clear sky,2022-02-12 07:35:51
584,Port Hawkesbury,45.6169,-61.3485,40.17,91,20,8.05,CA,few clouds,2022-02-12 07:37:56
585,Guiratinga,-16.3494,-53.7583,68.04,96,94,1.9,BR,overcast clouds,2022-02-12 07:37:56
586,Tuburan,6.6439,122.2736,80.69,72,100,1.63,PH,overcast clouds,2022-02-12 07:37:57
587,Taoudenni,22.6783,-3.9836,58.23,28,42,10.07,ML,scattered clouds,2022-02-12 07:37:57
588,Havre-Saint-Pierre,50.2334,-63.5986,27.19,86,100,16.11,CA,overcast clouds,2022-02-12 07:37:57
589,Athenry,53.2964,-8.7431,48.24,87,100,16.98,IE,overcast clouds,2022-02-12 07:37:58
590,Grand Gaube,-20.0064,57.6608,85.37,68,100,10.0,MU,overcast clouds,2022-02-12 07:37:58
591,Kannad,20.2667,75.1333,79.93,20,10,3.69,IN,clear sky,2022-02-12 07:37:58
592,Pokhara,28.2333,83.9833,65.43,40,0,6.67,NP,clear sky,2022-02-12 07:37:59
593,West Wendover,40.7391,-114.0733,36.25,75,2,1.97,US,clear sky,2022-02-12 07:37:59
594,Vredendal,-31.6683,18.5012,82.22,43,83,6.87,ZA,broken clouds,2022-02-12 07:37:59
595,Gushikawa,26.3544,127.8686,70.83,88,75,11.5,JP,broken clouds,2022-02-12 07:38:00
596,Raychikhinsk,49.7838,129.4121,7.81,93,100,9.93,RU,overcast clouds,2022-02-12 07:38:00
597,Mahibadhoo,3.7833,72.9667,81.48,70,100,4.59,MV,overcast clouds,2022-02-12 07:38:01
598,Kenai,60.5544,-151.2583,26.69,86,100,13.8,US,light snow,2022-02-12 07:38:01
599,Kon Tum,14.35,108.0,86.09,39,100,9.44,VN,overcast clouds,2022-02-12 07:38:02
600,Labuhan,-6.8844,112.2051,81.07,83,100,9.84,ID,overcast clouds,2022-02-12 07:39:02
601,Alamogordo,32.8995,-105.9603,47.21,53,0,10.36,US,clear sky,2022-02-12 07:34:58
602,Vila Do Maio,15.1333,-23.2167,74.19,71,100,18.45,CV,overcast clouds,2022-02-12 07:39:03
603,Mabaruma,8.2,-59.7833,69.21,98,54,2.39,GY,broken clouds,2022-02-12 07:39:03
604,Zyryanskoye,56.8306,86.6258,9.52,81,6,8.41,RU,clear sky,2022-02-12 07:39:04
605,Tamworth,52.634,-1.6959,42.82,79,100,11.99,GB,overcast clouds,2022-02-12 07:39:04
606,Reserva,-24.6503,-50.8506,55.8,97,1,2.46,BR,clear sky,2022-02-12 07:39:05
607,Brae,60.3964,-1.353,44.51,84,100,22.59,GB,overcast clouds,2022-02-12 07:39:05
608,Sumbe,-11.2061,13.8437,80.37,64,98,3.27,AO,overcast clouds,2022-02-12 07:39:06
609,Nizhniy Kuranakh,58.8353,125.4869,-7.56,94,100,4.68,RU,overcast clouds,2022-02-12 07:39:06
610,Verona,45.4167,11.0333,43.56,75,0,8.05,IT,clear sky,2022-02-12 07:39:07
611,Kloulklubed,7.0419,134.2556,82.9,78,100,20.11,PW,overcast clouds,2022-02-12 07:39:07
612,Mount Isa,-20.7333,139.5,100.17,23,75,5.75,AU,broken clouds,2022-02-12 07:39:08
613,San Rafael,-34.6177,-68.3301,58.57,76,97,8.37,AR,overcast clouds,2022-02-12 07:39:08
614,North Vanlaiphai,23.1333,93.0667,64.29,22,0,5.44,IN,clear sky,2022-02-12 07:39:09
615,Naryan-Mar,67.6713,53.087,12.51,92,100,16.78,RU,overcast clouds,2022-02-12 07:39:09
616,Lagoa,39.05,-27.9833,59.97,82,100,17.65,PT,overcast clouds,2022-02-12 07:39:10
617,Altamirano,16.8833,-92.15,49.75,97,21,3.33,MX,few clouds,2022-02-12 07:39:10
618,Kuytun,54.3419,101.5036,-6.23,90,57,3.15,RU,broken clouds,2022-02-12 07:39:11
619,Tuy Hoa,13.0833,109.3,78.28,78,100,8.84,VN,overcast clouds,2022-02-12 07:39:11
620,Thinadhoo,0.5333,72.9333,81.64,69,88,5.97,MV,overcast clouds,2022-02-12 07:39:12
621,Dunajska Streda,47.9927,17.6121,40.01,82,4,8.86,SK,clear sky,2022-02-12 07:39:12
622,Ulladulla,-35.35,150.4667,70.7,84,85,9.53,AU,overcast clouds,2022-02-12 07:39:12
623,Paamiut,61.994,-49.6678,30.9,87,100,35.03,GL,light snow,2022-02-12 07:39:13
624,Aksarka,66.5606,67.7975,-4.27,90,100,7.81,RU,overcast clouds,2022-02-12 07:39:13
625,Glyadyanskoye,54.9075,65.0883,14.59,91,100,4.21,RU,light snow,2022-02-12 07:39:14
626,Marzuq,14.4,46.4667,78.75,17,60,5.91,YE,broken clouds,2022-02-12 07:39:14
627,Te Anau,-45.4167,167.7167,50.54,68,100,6.51,NZ,overcast clouds,2022-02-12 07:35:03
628,Poso,-1.3959,120.7524,78.69,86,98,2.17,ID,overcast clouds,2022-02-12 07:39:15
629,Parabel,58.6978,81.4825,0.32,89,30,9.26,RU,scattered clouds,2022-02-12 07:39:15
630,Miramar,25.9873,-80.2323,70.02,92,75,6.91,US,broken clouds,2022-02-12 07:34:46
631,Rantepao,-2.9701,119.8978,72.07,95,100,1.12,ID,overcast clouds,2022-02-12 07:39:16
632,Astoria,46.1879,-123.8313,49.86,83,0,10.0,US,clear sky,2022-02-12 07:39:17
633,Lufilufi,-13.8745,-171.5986,76.78,79,100,13.56,WS,overcast clouds,2022-02-12 07:39:17
634,Harper,4.375,-7.7169,79.39,85,34,5.61,LR,scattered clouds,2022-02-12 07:39:17
635,Puerto Leguizamo,-0.1934,-74.7819,71.42,94,100,1.77,CO,overcast clouds,2022-02-12 07:39:18
636,Kapit,2.0167,112.9333,83.95,67,82,0.85,MY,broken clouds,2022-02-12 07:39:18
637,Fomboni,-12.28,43.7425,81.48,73,100,9.24,KM,overcast clouds,2022-02-12 07:39:19
638,Erenhot,43.6475,111.9767,9.64,68,13,5.59,CN,few clouds,2022-02-12 07:39:19
639,Rusape,-18.5278,32.1284,73.63,48,8,7.63,ZW,clear sky,2022-02-12 07:39:20
640,Saldanha,-33.0117,17.9442,69.85,77,100,7.99,ZA,overcast clouds,2022-02-12 07:39:20
641,Voskresensk,55.3125,38.6636,32.58,91,100,9.06,RU,overcast clouds,2022-02-12 07:35:10
642,Corn Island,12.1694,-83.0418,80.11,75,69,15.3,NI,broken clouds,2022-02-12 07:39:21
643,Tingi,-11.3,35.0333,68.14,87,100,2.42,TZ,light rain,2022-02-12 07:39:21
644,Sheridan,44.8333,-106.9173,21.38,45,0,8.05,US,clear sky,2022-02-12 07:39:22
645,Cap-Aux-Meules,47.3821,-61.8597,33.82,86,100,14.97,CA,overcast clouds,2022-02-12 07:40:22
646,Cururupu,-1.8283,-44.8683,74.39,95,99,2.98,BR,overcast clouds,2022-02-12 07:40:23
647,Dhidhdhoo,6.8833,73.1,81.18,71,42,3.13,MV,scattered clouds,2022-02-12 07:40:23
648,Qui Nhon,13.7667,109.2333,78.51,76,100,9.82,VN,overcast clouds,2022-02-12 07:40:24
649,Ambulu,-8.345,113.6058,80.11,82,96,2.28,ID,overcast clouds,2022-02-12 07:40:24
650,Lashio,22.9333,97.75,78.1,22,3,4.61,MM,clear sky,2022-02-12 07:40:25
651,Umm Bab,25.2142,50.8072,73.08,64,6,17.11,QA,clear sky,2022-02-12 07:40:25
652,Melfi,40.9965,15.6514,48.4,87,95,3.98,IT,overcast clouds,2022-02-12 07:40:25
653,Fredericton,45.9454,-66.6656,38.25,88,100,11.5,CA,overcast clouds,2022-02-12 07:40:26
654,North Bend,43.4065,-124.2243,53.92,77,0,0.0,US,clear sky,2022-02-12 07:40:26
655,Najran,17.4924,44.1277,77.65,23,3,4.38,SA,clear sky,2022-02-12 07:40:27
656,Port Townsend,48.117,-122.7605,45.68,83,0,4.61,US,clear sky,2022-02-12 07:40:27
657,Poum,-20.2333,164.0167,81.45,76,100,5.93,NC,overcast clouds,2022-02-12 07:40:27
658,Mogadishu,2.0371,45.3438,84.07,65,0,17.27,SO,clear sky,2022-02-12 07:40:28
659,Barcelos,41.5388,-8.6151,51.94,92,72,1.81,PT,broken clouds,2022-02-12 07:40:28
660,Linxia,35.6003,103.2064,30.18,77,100,1.95,CN,overcast clouds,2022-02-12 07:40:29
661,Lengshuitan,26.4111,111.5956,43.88,82,100,4.85,CN,overcast clouds,2022-02-12 07:40:29
662,Iskilip,40.7353,34.4739,29.34,96,71,4.99,TR,broken clouds,2022-02-12 07:40:29
663,Nantucket,41.2835,-70.0995,51.26,81,0,16.11,US,clear sky,2022-02-12 07:37:32
664,Seoul,37.5683,126.9778,52.99,19,0,10.36,KR,clear sky,2022-02-12 07:40:12
665,Pangkalanbuun,-2.6833,111.6167,78.26,84,100,3.29,ID,overcast clouds,2022-02-12 07:40:30
666,Beringovskiy,63.05,179.3167,-26.21,95,11,8.75,RU,few clouds,2022-02-12 07:40:31
667,Mercedes,-34.6515,-59.4307,56.84,93,100,11.03,AR,overcast clouds,2022-02-12 07:40:31
668,Douentza,14.9951,-2.9517,63.79,19,0,5.7,ML,clear sky,2022-02-12 07:40:32
669,Kushmurun,52.4503,64.6311,16.86,90,29,12.82,KZ,scattered clouds,2022-02-12 07:40:32
670,Taltal,-25.4,-70.4833,65.68,86,14,1.97,CL,few clouds,2022-02-12 07:40:32
671,Okha,53.5739,142.9478,16.93,93,100,6.64,RU,overcast clouds,2022-02-12 07:40:33
672,Vanimo,-2.6741,141.3028,80.53,84,100,7.36,PG,overcast clouds,2022-02-12 07:40:34
673,La Rioja,42.25,-2.5,35.31,74,100,3.2,ES,overcast clouds,2022-02-12 07:35:54
674,Jeremie,18.65,-74.1167,74.1,78,2,2.84,HT,clear sky,2022-02-12 07:40:34
675,Kashan,33.9831,51.4364,49.59,93,100,0.0,IR,overcast clouds,2022-02-12 07:40:35
676,Lensk,60.7253,114.9278,-2.87,95,100,2.01,RU,overcast clouds,2022-02-12 07:40:35
677,Mandalgovi,45.7625,106.2708,2.77,59,100,2.3,MN,overcast clouds,2022-02-12 07:40:36
678,Sambava,-14.2667,50.1667,83.95,61,0,7.99,MG,clear sky,2022-02-12 07:40:36
679,Atbasar,51.8,68.3333,24.35,93,98,11.9,KZ,overcast clouds,2022-02-12 07:40:37
680,Lujan,-34.5703,-59.105,58.98,89,100,7.0,AR,overcast clouds,2022-02-12 07:40:37
681,Lusambo,-4.9667,23.45,81.64,64,100,3.56,CD,overcast clouds,2022-02-12 07:40:38
682,Yilan,24.757,121.753,69.03,86,100,5.61,TW,overcast clouds,2022-02-12 07:40:38
683,Chesterville,44.5512,-70.0862,42.4,77,100,7.43,US,overcast clouds,2022-02-12 07:40:39
684,Bodaybo,57.8506,114.1933,-13.61,92,85,0.43,RU,overcast clouds,2022-02-12 07:40:39
685,Kasongo,-4.45,26.6667,71.62,91,100,4.09,CD,overcast clouds,2022-02-12 07:40:39
686,Grants Pass,42.439,-123.3284,50.49,91,0,0.0,US,clear sky,2022-02-12 07:36:10
687,Yulara,-25.2406,130.9889,96.64,13,0,11.5,AU,clear sky,2022-02-12 07:40:40
688,Gwadar,25.1216,62.3254,72.72,47,0,6.93,PK,clear sky,2022-02-12 07:40:41
689,Yumen,40.2833,97.2,33.64,32,100,25.01,CN,overcast clouds,2022-02-12 07:41:41
690,Omboue,-1.5746,9.2618,81.16,81,56,8.14,GA,light rain,2022-02-12 07:41:42
691,Marabba,12.35,32.1833,78.49,12,0,15.66,SD,clear sky,2022-02-12 07:41:42
692,Bulawayo,-20.15,28.5833,76.51,38,90,9.84,ZW,overcast clouds,2022-02-12 07:41:42
693,Langsa,4.4683,97.9683,89.28,55,98,2.8,ID,overcast clouds,2022-02-12 07:41:43
694,Maniitsoq,65.4167,-52.9,29.77,96,100,24.05,GL,snow,2022-02-12 07:41:43
695,Along,28.1667,94.7667,69.51,45,98,2.62,IN,overcast clouds,2022-02-12 07:41:44
696,Kasongo-Lunda,-6.4667,16.8167,78.01,81,88,0.67,CD,light rain,2022-02-12 07:41:44
697,Muros,42.7762,-9.0603,49.23,86,100,2.84,ES,overcast clouds,2022-02-12 07:41:45
698,Salta,-24.7859,-65.4117,61.39,93,75,4.0,AR,broken clouds,2022-02-12 07:41:46
699,Buin,-33.7333,-70.75,70.74,42,54,1.12,CL,broken clouds,2022-02-12 07:41:46
700,Saint-Denis,48.9167,2.3333,35.11,87,0,9.22,FR,clear sky,2022-02-12 07:41:46
701,Gayeri,12.6497,0.4931,73.67,11,82,10.87,BF,broken clouds,2022-02-12 07:41:47
702,Ketchikan,55.3422,-131.6461,39.18,87,100,6.91,US,light rain,2022-02-12 07:41:47
703,Kuala Terengganu,5.3302,103.1408,82.35,78,40,5.99,MY,scattered clouds,2022-02-12 07:41:48
704,Aguimes,27.9054,-15.4461,63.23,52,20,15.01,ES,few clouds,2022-02-12 07:41:48
705,Arraias,-12.9288,-46.9437,66.29,89,87,1.66,BR,overcast clouds,2022-02-12 07:41:49
706,Male,4.1748,73.5089,85.95,74,75,11.5,MV,broken clouds,2022-02-12 07:41:49
707,Gubkinskiy,64.434,76.5026,-3.41,92,3,12.57,RU,clear sky,2022-02-12 07:41:50
708,Khudumelapye,-23.8833,24.75,81.55,24,0,11.81,BW,clear sky,2022-02-12 07:41:50
709,Mentakab,3.4865,102.3516,88.2,54,100,2.17,MY,overcast clouds,2022-02-12 07:41:51
710,Agadez,19.75,10.25,60.26,24,0,6.29,NE,clear sky,2022-02-12 07:41:51
711,Bismarck,46.8083,-100.7837,10.87,76,100,6.91,US,overcast clouds,2022-02-12 07:41:51
